时间,异议事项类型,数据发生机构名称,编号
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,河南中原消费金融股份有限公司,7
2024,否认逾期,陕西长银消费金融有限公司,8
2024,基本信息不准确,晋商消费金融股份有限公司,10
2024,否认逾期,招联消费金融股份有限公司,2
2024,否认逾期,招联消费金融股份有限公司,2
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,非本人业务,中银消费金融有限公司,6
2024,非本人业务,招联消费金融股份有限公司,2
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,马上消费金融股份有限公司,3
2024,代偿,厦门金美信消费金融有限责任公司,25
2024,否认逾期,捷信消费金融有限公司,1
2024,否认逾期,招联消费金融股份有限公司,2
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,非本人业务,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,盛银消费金融有限公司,24
2024,代偿,厦门金美信消费金融有限责任公司,25
2024,否认逾期,捷信消费金融有限公司,1
2024,否认逾期,晋商消费金融股份有限公司,10
2024,基本信息不准确,厦门金美信消费金融有限责任公司,25
2024,基本信息不准确,河南中原消费金融股份有限公司,7
2024,否认逾期,捷信消费金融有限公司,1
2024,非本人业务,捷信消费金融有限公司,1
2024,基本信息不准确,内蒙古蒙商消费金融股份有限公司,22
2024,否认逾期,中邮消费金融有限公司,4
2024,基本信息不准确,海尔消费金融有限公司,5
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,账户状态有误,中银消费金融有限公司,6
2024,基本信息不准确,捷信消费金融有限公司,1
2024,非本人业务,捷信消费金融有限公司,1
2024,基本信息不准确,陕西长银消费金融有限公司,8
2024,否认逾期,湖北消费金融股份有限公司,16
2024,否认逾期,捷信消费金融有限公司,1
2024,否认逾期,捷信消费金融有限公司,1
2024,基本信息不准确,苏银凯基消费金融有限公司,28
2024,基本信息不准确,内蒙古蒙商消费金融股份有限公司,22
2024,基本信息不准确,海尔消费金融有限公司,5
2024,基本信息不准确,中邮消费金融有限公司,4
2024,基本信息不准确,河南中原消费金融股份有限公司,7
2024,非本人业务,捷信消费金融有限公司,1
2024,基本信息不准确,陕西长银消费金融有限公司,8
2024,非本人业务,捷信消费金融有限公司,1
2024,基本信息不准确,四川锦程消费金融有限责任公司,20
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,浙江宁银消费金融股份有限公司,18
2024,代偿,厦门金美信消费金融有限责任公司,25
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,陕西长银消费金融有限公司,8
2024,代偿,厦门金美信消费金融有限责任公司,25
2024,否认逾期,马上消费金融股份有限公司,3
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,非本人业务,捷信消费金融有限公司,1
2024,否认逾期,海尔消费金融有限公司,5
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,晋商消费金融股份有限公司,10
2024,否认逾期,招联消费金融股份有限公司,2
2024,否认逾期,马上消费金融股份有限公司,3
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,厦门金美信消费金融有限责任公司,25
2024,基本信息不准确,海尔消费金融有限公司,5
2024,非本人业务,招联消费金融股份有限公司,2
2024,非本人业务,重庆蚂蚁消费金融有限公司,13
2024,非本人业务,捷信消费金融有限公司,1
2024,基本信息不准确,南银法巴消费金融有限公司,19
2024,否认逾期,中银消费金融有限公司,6
2024,基本信息不准确,兴业消费金融股份公司,9
2024,代偿,厦门金美信消费金融有限责任公司,25
2024,否认逾期,招联消费金融股份有限公司,2
2024,否认逾期,中银消费金融有限公司,6
2024,基本信息不准确,中信消费金融有限公司,21
2024,非本人业务,捷信消费金融有限公司,1
2024,基本信息不准确,中邮消费金融有限公司,4
2024,其他,马上消费金融股份有限公司,3
2024,非本人业务,南银法巴消费金融有限公司,19
2024,否认逾期,晋商消费金融股份有限公司,10
2024,否认逾期,捷信消费金融有限公司,1
2024,非本人业务,南银法巴消费金融有限公司,19
2024,否认逾期,晋商消费金融股份有限公司,10
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,马上消费金融股份有限公司,3
2024,否认逾期,中邮消费金融有限公司,4
2024,基本信息不准确,中银消费金融有限公司,6
2024,基本信息不准确,晋商消费金融股份有限公司,10
2024,否认逾期,招联消费金融股份有限公司,2
2024,非本人业务,重庆蚂蚁消费金融有限公司,13
2024,非本人业务,捷信消费金融有限公司,1
2024,账户状态有误,捷信消费金融有限公司,1
2024,基本信息不准确,兴业消费金融股份公司,9
2024,非本人业务,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,招联消费金融股份有限公司,2
2024,代偿,厦门金美信消费金融有限责任公司,25
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,其他,厦门金美信消费金融有限责任公司,25
2024,其他,厦门金美信消费金融有限责任公司,25
2024,基本信息不准确,中邮消费金融有限公司,4
2024,非本人业务,招联消费金融股份有限公司,2
2024,基本信息不准确,湖北消费金融股份有限公司,16
2024,基本信息不准确,湖北消费金融股份有限公司,16
2024,代偿,厦门金美信消费金融有限责任公司,25
2024,基本信息不准确,海尔消费金融有限公司,5
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,非本人业务,南银法巴消费金融有限公司,19
2024,非本人业务,中邮消费金融有限公司,4
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,中银消费金融有限公司,6
2024,基本信息不准确,中银消费金融有限公司,6
2024,账户状态有误,中银消费金融有限公司,6
2024,基本信息不准确,河南中原消费金融股份有限公司,7
2024,基本信息不准确,河南中原消费金融股份有限公司,7
2024,基本信息不准确,陕西长银消费金融有限公司,8
2024,否认逾期,招联消费金融股份有限公司,2
2024,否认逾期,招联消费金融股份有限公司,2
2024,账户状态有误,马上消费金融股份有限公司,3
2024,基本信息不准确,捷信消费金融有限公司,1
2024,非本人业务,捷信消费金融有限公司,1
2024,非本人业务,南银法巴消费金融有限公司,19
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,马上消费金融股份有限公司,3
2024,否认逾期,兴业消费金融股份公司,9
2024,其他,陕西长银消费金融有限公司,8
2024,否认逾期,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,重庆蚂蚁消费金融有限公司,13
2024,非本人业务,捷信消费金融有限公司,1
2024,否认逾期,马上消费金融股份有限公司,3
2024,非本人业务,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,马上消费金融股份有限公司,3
2024,否认逾期,河南中原消费金融股份有限公司,7
2024,账户状态有误,中银消费金融有限公司,6
2024,基本信息不准确,兴业消费金融股份公司,9
2024,否认逾期,四川锦程消费金融有限责任公司,20
2024,否认逾期,海尔消费金融有限公司,5
2024,基本信息不准确,厦门金美信消费金融有限责任公司,25
2024,否认逾期,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,中信消费金融有限公司,21
2024,否认逾期,马上消费金融股份有限公司,3
2024,基本信息不准确,南银法巴消费金融有限公司,19
2024,否认逾期,捷信消费金融有限公司,1
2024,非本人业务,捷信消费金融有限公司,1
2024,否认逾期,重庆蚂蚁消费金融有限公司,13
2024,否认逾期,重庆蚂蚁消费金融有限公司,13
2024,否认逾期,招联消费金融股份有限公司,2
2024,否认逾期,招联消费金融股份有限公司,2
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,捷信消费金融有限公司,1
2024,账户状态有误,招联消费金融股份有限公司,2
2024,基本信息不准确,捷信消费金融有限公司,1
2024,非本人业务,捷信消费金融有限公司,1
2024,否认逾期,河南中原消费金融股份有限公司,7
2024,否认逾期,河南中原消费金融股份有限公司,7
2024,否认逾期,马上消费金融股份有限公司,3
2024,否认逾期,河南中原消费金融股份有限公司,7
2024,否认逾期,河南中原消费金融股份有限公司,7
2024,基本信息不准确,河南中原消费金融股份有限公司,7
2024,否认逾期,马上消费金融股份有限公司,3
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,海尔消费金融有限公司,5
2024,基本信息不准确,陕西长银消费金融有限公司,8
2024,基本信息不准确,中邮消费金融有限公司,4
2024,基本信息不准确,陕西长银消费金融有限公司,8
2024,否认逾期,马上消费金融股份有限公司,3
2024,否认逾期,马上消费金融股份有限公司,3
2024,否认逾期,四川锦程消费金融有限责任公司,20
2024,否认逾期,捷信消费金融有限公司,1
2024,非本人业务,捷信消费金融有限公司,1
2024,非本人业务,捷信消费金融有限公司,1
2024,否认逾期,捷信消费金融有限公司,1
2024,基本信息不准确,河南中原消费金融股份有限公司,7
2024,基本信息不准确,捷信消费金融有限公司,1
2024,非本人业务,马上消费金融股份有限公司,3
2024,否认逾期,马上消费金融股份有限公司,3
2024,基本信息不准确,厦门金美信消费金融有限责任公司,25
2024,其他,杭银消费金融股份有限公司,11
2024,基本信息不准确,捷信消费金融有限公司,1
2024,基本信息不准确,兴业消费金融股份公司,9
2024,基本信息不准确,兴业消费金融股份公司,9
2024,基本信息不准确,哈尔滨哈银消费金融有限责任公司,14
2024,基本信息不准确,中邮消费金融有限公司,4
2024,否认逾期,捷信消费金融有限公司,1
2024,基本信息不准确,兴业消费金融股份公司,9
2024,基本信息不准确,兴业消费金融股份公司,9
2024,非本人业务,马上消费金融股份有限公司,3
2024,基本信息不准确,捷信消费金融有限公司,1
2024,否认逾期,捷信消费金融有限公司,1
2024,否认逾期,马上消费金融股份有限公司,3
